Item_Holding_Location,OCLC_Number,Item_Barcode,Item_Status_Current_Status
MITM,50556467,I0027098537,AVAILABLE
MITM,50561800,I0027066085,AVAILABLE
MITM,50561800,I0027094680,AVAILABLE
MITM,50582462,I0027133921,AVAILABLE
MITM,50638595,I0027064326,AVAILABLE
MITM,50638595,I0027064334,AVAILABLE
MITM,50647722,I0027077298,AVAILABLE
MITM,50647722,I0027077303,AVAILABLE
MITM,50669532,I0027119456,AVAILABLE
MITM,50669532,I0027119464,AVAILABLE
MITM,50676633,I0027077573,AVAILABLE
MITS,50694961,I0029039505,AVAILABLE
MITM,50714455,I0027126364,AVAILABLE
MITM,50797873,I0027030775,AVAILABLE
MITM,50859095,I0027204829,AVAILABLE
MITM,50898697,I0027096200,AVAILABLE
MITM,50898697,I0027096218,AVAILABLE
MITM,50899008,I0027190606,AVAILABLE
MITM,50899008,I0027190622,AVAILABLE
MITM,50911852,I0027192470,AVAILABLE
MITM,50912826,I0027034850,AVAILABLE
MITM,50937105,I0027277482,WITHDRAWN
MITM,50937105,I0027277490,AVAILABLE
MITS,50937105,I0029106823,AVAILABLE
MITM,50960204,I0027215448,AVAILABLE
MITM,50960204,I0027215456,AVAILABLE
MITM,51020342,I0027117802,AVAILABLE
MITM,51020342,I0027117810,AVAILABLE
MITM,51033055,I0027282568,WITHDRAWN
MITM,51033055,I0027282576,AVAILABLE
MITS,51033055,I0029106815,ON_LOAN
MITM,51041384,I0027039020,AVAILABLE
MITM,51041384,I0027039046,AVAILABLE
MITM,51093332,I0027144061,AVAILABLE
MITM,51168146,I0027148146,AVAILABLE
MITM,51168146,I0027148154,AVAILABLE
MITM,51169341,I0027077557,AVAILABLE
MITS,51169341,I0029030585,AVAILABLE
MITS,51169341,I0029030593,ON_LOAN
MITS,51169341,I0029030624,AVAILABLE
MITM,51226025,I0027236648,AVAILABLE
MITM,51242067,I0027132658,AVAILABLE
MITM,51275016,I0027084449,AVAILABLE
MITM,51315531,I0027134448,AVAILABLE
MITM,51325314,I0027123015,AVAILABLE
MITM,51325314,I0027123023,AVAILABLE
MITM,51438628,I0027192991,AVAILABLE
MITM,51444877,I0027198997,AVAILABLE
MITM,51444877,I0027199008,AVAILABLE
MITM,51444877,I0027199016,AVAILABLE
MITM,51444877,I0027199024,AVAILABLE
MITM,51465218,I0027218072,AVAILABLE
MITM,51499956,I0027209405,AVAILABLE
MITM,51499956,I0027209413,AVAILABLE
MITM,51499956,I0027209421,AVAILABLE
MITM,51499956,I0027209447,AVAILABLE
MITM,51511105,I0027129841,AVAILABLE
MITM,51523045,I0027217822,AVAILABLE
MITM,51527145,I0027097612,AVAILABLE
MITM,51527145,I0027097620,AVAILABLE
MITM,51527145,I0027097638,AVAILABLE
MITM,51568066,I0027127849,AVAILABLE
MITS,51568066,I0029032634,AVAILABLE
MITM,51722864,I0027123829,AVAILABLE
MITM,51726763,I0027148293,AVAILABLE
MITM,51726763,I0027148308,AVAILABLE
MITM,51756007,I0027194464,AVAILABLE
MITM,51756007,I0027194498,AVAILABLE
MITM,51861905,I0027064376,AVAILABLE
MITM,51861905,I0027095076,AVAILABLE
MITM,51861908,I0027084203,AVAILABLE
MITM,51861908,I0027125758,AVAILABLE
MITM,51868029,I0027086051,AVAILABLE
MITM,51868029,I0027086069,AVAILABLE
MITM,51964625,I0027143316,AVAILABLE
MITM,51984780,I0027127221,AVAILABLE
MITM,52062117,I0027312567,AVAILABLE
MITM,52062117,I0027312575,AVAILABLE
MITM,52133092,I0027128015,AVAILABLE
MITS,52134884,I0029029940,WITHDRAWN
MITM,52134890,I0027123120,AVAILABLE
MITS,52143791,I0029031549,AVAILABLE
MITM,52193628,I0027148722,AVAILABLE
MITM,52193628,I0027148730,AVAILABLE
MITS,52193628,I0029045556,AVAILABLE
MITS,52193628,I0029045564,AVAILABLE
MITS,52193628,I0029045572,AVAILABLE
MITS,52193628,I0029050844,AVAILABLE
MITM,52208535,I0027129003,AVAILABLE
MITS,52227473,I0029017676,AVAILABLE
MITM,52246213,I0027197747,AVAILABLE
MITM,52246213,I0027197771,AVAILABLE
MITM,52249352,I0027110850,AVAILABLE
MITM,52333116,I0027166681,AVAILABLE
MITM,52349011,I0027097036,AVAILABLE
MITM,52349011,I0027097044,AVAILABLE
MITM,52377603,I0027098927,AVAILABLE
MITS,52377603,I0029001235,AVAILABLE
MITS,52377603,I0029005352,AVAILABLE
MITS,52377603,I0029087956,AVAILABLE
MITM,52377714,I0027112909,AVAILABLE
MITM,52377714,I0027112925,AVAILABLE
MITM,52381689,I0027098862,AVAILABLE
MITM,52381689,I0027098870,AVAILABLE
MITM,52410556,I0027156327,AVAILABLE
MITM,52410556,I0027156351,AVAILABLE
MITM,52448547,I0027125724,AVAILABLE
MITM,52456345,I0027107873,AVAILABLE
MITM,52456345,I0027107899,AVAILABLE
MITS,52456345,I0029013494,AVAILABLE
MITS,52456345,I0029061497,AVAILABLE
MITM,52458991,I0027125465,AVAILABLE
MITM,52464197,I0027078870,AVAILABLE
MITM,52464197,I0027078896,AVAILABLE
MITM,52502060,I0027115525,AVAILABLE
MITM,52503732,I0027118183,AVAILABLE
MITM,52503732,I0027125619,AVAILABLE
MITM,52532245,I0027100465,AVAILABLE
MITM,52592461,I0027097573,AVAILABLE
MITM,52592461,I0027097599,AVAILABLE
MITM,52594738,I0027097955,AVAILABLE
MITM,52594738,I0027097963,AVAILABLE
MITM,52594738,I0027097971,AVAILABLE
MITM,52594738,I0027097989,AVAILABLE
MITM,52631384,I0027095628,AVAILABLE
MITM,52631384,I0027095636,AVAILABLE
MITS,52631384,I0029004102,AVAILABLE
MITS,52631384,I0029013486,AVAILABLE
MITS,52631384,I0029013517,AVAILABLE
MITS,52648488,I0029015454,AVAILABLE
MITS,52648488,I0029016824,AVAILABLE
MITM,52686487,I0027163413,AVAILABLE
MITM,52706200,I0027127899,AVAILABLE
MITM,52750586,I0027127653,AVAILABLE
MITM,52798933,I0027084431,AVAILABLE
MITS,52798933,I0029029291,AVAILABLE
MITM,52802142,I0027117608,AVAILABLE
MITM,52822982,I0027128188,AVAILABLE
MITM,52844525,I0027082714,AVAILABLE
MITM,52844525,I0027107255,AVAILABLE
MITM,52860053,I0027179587,AVAILABLE
MITM,52860053,I0027182221,AVAILABLE
MITM,52901104,I0027113913,AVAILABLE
MITM,52901104,I0027113921,AVAILABLE
MITM,52970102,I0027274002,AVAILABLE
MITS,52970217,I0029004110,AVAILABLE
MITM,52981153,I0027118515,AVAILABLE
MITM,53006834,I0027143942,AVAILABLE
MITM,53016620,I0027126495,AVAILABLE
MITS,53016620,I0029031719,AVAILABLE
MITM,53038524,I0027126429,AVAILABLE
MITM,53049914,I0027190389,AVAILABLE
MITM,53066844,I0027029601,AVAILABLE
MITM,53066844,I0027029669,AVAILABLE
MITM,53076143,I0027126518,AVAILABLE
MITS,53076143,I0029031272,AVAILABLE
MITM,53099122,I0027148421,AVAILABLE
MITM,53131840,I0027162213,AVAILABLE
MITM,53131840,I0027162239,AVAILABLE
MITM,53131840,I0027162247,AVAILABLE
MITM,53131840,I0027162255,AVAILABLE
MITM,53155690,I0027178531,AVAILABLE
MITM,53155690,I0027178549,AVAILABLE
MITM,53155690,I0027178557,AVAILABLE
MITM,53186646,I0027083867,AVAILABLE
MITM,53213476,I0027083396,AVAILABLE
MITM,53213476,I0027083401,AVAILABLE
MITM,53213476,I0027150436,AVAILABLE
MITM,53213476,I0027150494,AVAILABLE
MITM,53231941,I0027219361,AVAILABLE
MITM,53231941,I0027219379,AVAILABLE
MITM,53285162,I0027118620,AVAILABLE
MITM,53331774,I0027138387,AVAILABLE
MITM,53331774,I0027138395,AVAILABLE
MITM,53348475,I0027244358,AVAILABLE
MITM,53348475,I0027244382,AVAILABLE
MITM,53389444,I0027118688,AVAILABLE
MITM,53477719,I0027222291,AVAILABLE
MITM,53477719,I0027222306,AVAILABLE
MITM,53477719,I0027235888,AVAILABLE
MITM,53477719,I0027235896,AVAILABLE
MITM,53477719,I0027235901,AVAILABLE
MITM,53477719,I0027235919,AVAILABLE
MITM,53485057,I0027135915,AVAILABLE
MITM,53485225,I0027087683,AVAILABLE
MITM,53485225,I0027090408,AVAILABLE
MITM,53797180,I0027098383,AVAILABLE
MITM,53797180,I0027098406,AVAILABLE
MITM,53814588,I0027287021,AVAILABLE
MITM,53820706,I0027192373,AVAILABLE
MITM,53839694,I0027110371,AVAILABLE
MITM,53852284,I0027281025,AVAILABLE
MITM,53852284,I0027281033,AVAILABLE
MITM,53852284,I0027281041,AVAILABLE
MITS,53852284,I0027281059,WITHDRAWN
MITM,53896761,I0027098888,AVAILABLE
MITM,53896761,I0027098919,AVAILABLE
MITS,53896761,I0029062281,AVAILABLE
MITM,53901125,I0027169126,AVAILABLE
MITM,53901125,I0027169134,AVAILABLE
MITM,53902276,I0027080136,AVAILABLE
MITM,53902276,I0027171092,AVAILABLE
MITM,53925211,I0027112284,AVAILABLE
MITM,53925211,I0027112292,AVAILABLE
MITS,53925211,I0029006235,AVAILABLE
MITS,53925211,I0029006251,AVAILABLE
MITS,53925211,I0029006269,AVAILABLE
MITS,53925211,I0029006277,AVAILABLE
MITM,53931493,I0027128675,AVAILABLE
MITS,53944338,I0029037545,AVAILABLE
MITM,53951800,I0027249829,AVAILABLE
MITM,53951800,I0027249837,AVAILABLE
MITM,54003155,I0027094949,AVAILABLE
MITM,54003155,I0027094957,AVAILABLE
MITM,54011408,I0027133858,AVAILABLE
MITM,54029523,I0027060720,AVAILABLE
MITM,54081636,I0027095686,AVAILABLE
MITM,54081636,I0027095694,AVAILABLE
MITM,54089960,I0027154985,AVAILABLE
MITM,54089960,I0027154993,AVAILABLE
MITS,54089960,I0029048952,AVAILABLE
MITM,54111501,I0027089465,AVAILABLE
MITM,54111501,I0027089504,AVAILABLE
MITM,54349971,I0027184443,AVAILABLE
MITM,54349971,I0027184469,AVAILABLE
MITS,54349971,I0029032016,AVAILABLE
MITM,54356589,I0027136246,AVAILABLE
MITM,54365622,I0027217995,AVAILABLE
MITM,54374622,I0027125708,AVAILABLE
MITS,54391925,I0029029924,AVAILABLE
MITM,54407444,I0027135004,AVAILABLE
MITM,54454893,I0027136173,AVAILABLE
MITM,54479836,I0027275799,AVAILABLE
MITM,54543863,I0027069520,AVAILABLE
MITM,54543863,I0027111898,AVAILABLE
MITM,54544774,I0027044520,AVAILABLE
MITM,54544774,I0027187205,AVAILABLE
MITM,54669872,I0027164257,AVAILABLE
MITM,54669872,I0027217123,AVAILABLE
MITM,54694940,I0027201847,AVAILABLE
MITM,54694940,I0027201871,AVAILABLE
MITM,54767558,I0027110533,AVAILABLE
MITM,54767558,I0027110541,AVAILABLE
MITM,54778603,I0027191042,AVAILABLE
MITM,54778603,I0027191050,AVAILABLE
MITM,54778603,I0027191084,AVAILABLE
MITM,54778603,I0027191115,AVAILABLE
MITM,54778603,I0027191131,AVAILABLE
MITM,54825898,I0027190525,AVAILABLE
MITM,54896532,I0027288360,AVAILABLE
MITS,54931632,I0029049097,AVAILABLE
MITM,54974565,I0027143439,AVAILABLE
MITM,54974565,I0027218006,AVAILABLE
MITM,55000426,I0027077523,AVAILABLE
MITM,55000426,I0027077549,AVAILABLE
MITM,55008257,I0027086271,AVAILABLE
MITM,55008257,I0027086289,AVAILABLE
MITS,55008257,I0029029712,AVAILABLE
MITS,55008257,I0029038216,AVAILABLE
MITS,55008257,I0029038224,AVAILABLE
MITM,55008870,I0027098545,AVAILABLE
MITM,55008870,I0027109697,AVAILABLE
MITM,55068150,I0027117488,AVAILABLE
MITM,55122456,I0027263425,AVAILABLE
MITM,55122456,I0027263441,AVAILABLE
MITM,55141149,I0027096577,AVAILABLE
MITM,55141149,I0027096585,AVAILABLE
MITM,55141149,I0027096593,AVAILABLE
MITM,55209186,I0027138751,AVAILABLE
MITM,55502403,I0027204811,AVAILABLE
MITM,55509186,I0027052175,AVAILABLE
MITM,55534468,I0027111830,AVAILABLE
MITM,55613810,FR201901,AVAILABLE
MITM,55613810,FR201902,AVAILABLE
MITM,55613810,FR201904,AVAILABLE
MITM,55613810,FR201906,AVAILABLE
MITM,55613810,FR202001,AVAILABLE
MITM,55613810,FR202002,AVAILABLE
MITM,55613810,FRA201903,AVAILABLE
MITM,55615753,I0027118921,AVAILABLE
MITM,55615753,I0027147409,AVAILABLE
MITM,55682490,I0027152721,AVAILABLE
MITM,55682490,I0027152739,AVAILABLE
MITM,55729440,I0027107310,AVAILABLE
MITM,55754637,I0027175478,AVAILABLE
MITM,55754637,I0027175486,AVAILABLE
MITM,55879893,I0027243946,AVAILABLE
MITM,55879893,I0027243954,AVAILABLE
MITM,55973189,I0027274379,AVAILABLE
MITM,55981902,I0027118280,AVAILABLE
MITM,55994737,I0027136181,AVAILABLE
MITM,56214738,I0027133832,AVAILABLE
MITM,56214738,I0027134008,AVAILABLE
MITM,56324801,I0027205621,AVAILABLE
MITM,56324801,I0027205639,AVAILABLE
MITM,56324801,I0027205663,AVAILABLE
MITS,56324801,I0029077804,AVAILABLE
MITM,56351723,I0027191521,AVAILABLE
MITM,56351723,I0027191589,AVAILABLE
MITM,56361745,I0027091064,AVAILABLE
MITM,56419150,I0027072688,AVAILABLE
MITM,56419150,I0027072696,AVAILABLE
MITS,56419150,I0029070250,AVAILABLE
MITM,56427095,I0027198434,AVAILABLE
MITM,56427095,I0027198442,AVAILABLE
MITM,56427095,I0027198476,AVAILABLE
MITS,56427095,I0029077812,AVAILABLE
MITM,56452062,I0027084407,AVAILABLE
MITM,56463857,I0027169833,AVAILABLE
MITM,56463857,I0027169841,AVAILABLE
MITM,56469607,I0027176165,AVAILABLE
MITM,56469607,I0027176173,AVAILABLE
MITM,56469607,I0027213098,AVAILABLE
MITM,56469607,I0027213103,AVAILABLE
MITM,56469607,I0027213111,AVAILABLE
MITM,56526718,I0027095791,AVAILABLE
MITM,56526718,I0027204764,AVAILABLE
MITM,56535224,I0027133824,AVAILABLE
MITM,56590896,I0027146835,AVAILABLE
MITM,56590896,I0027146877,AVAILABLE
MITM,56613002,I0027208938,AVAILABLE
MITM,56613002,I0027208946,AVAILABLE
MITM,56645897,I0027099224,AVAILABLE
MITM,56645897,I0027099282,AVAILABLE
MITS,56647847,I0027173175,WITHDRAWN
MITM,56647847,I0027224188,AVAILABLE
MITM,56648417,I0027140392,AVAILABLE
MITM,56658505,I0027214997,AVAILABLE
MITM,56658505,I0027215008,AVAILABLE
MITM,56660434,I0027102108,AVAILABLE
MITM,56660434,I0027102124,AVAILABLE
MITM,56671884,I0027147001,AVAILABLE
MITM,56671884,I0027147019,AVAILABLE
MITM,56711978,I0027136864,AVAILABLE
MITM,56711978,I0027150680,AVAILABLE
MITM,56798067,I0027298569,AVAILABLE
MITM,56799107,I0027085089,AVAILABLE
MITM,56799107,I0027085128,AVAILABLE
MITM,56807840,I0027117616,AVAILABLE
MITS,56809498,I0029029186,AVAILABLE
MITS,56907274,I0029004869,AVAILABLE
MITS,56907274,I0029004877,AVAILABLE
MITM,56967294,I0027133727,AVAILABLE
MITM,56967294,I0027133785,AVAILABLE
MITM,57036967,I0027228182,AVAILABLE
MITM,57036967,I0027228205,AVAILABLE
MITM,57040982,I0027145512,AVAILABLE
MITS,57168259,I0029032854,AVAILABLE
MITS,57168696,I0029029461,AVAILABLE
MITM,57230834,I0027155575,AVAILABLE
MITM,57230834,I0027155583,AVAILABLE
MITM,57282525,I0027206994,AVAILABLE
MITM,57282525,I0027272521,AVAILABLE
MITM,57355138,I0027109914,AVAILABLE
MITM,57355138,I0027109922,AVAILABLE
MITM,57358681,I0027144817,AVAILABLE
MITM,57401585,I0027193036,AVAILABLE
MITM,57401585,I0027193044,AVAILABLE
MITM,57401585,I0027193052,AVAILABLE
MITM,57451936,I0027127360,AVAILABLE
MITM,57451936,I0027127394,AVAILABLE
MITM,57547403,I0027093333,AVAILABLE
MITM,57547403,I0027093359,AVAILABLE
MITM,57551208,I0027300798,AVAILABLE
MITM,57555684,I0027112315,AVAILABLE
MITM,57555684,I0027112323,AVAILABLE
MITM,57574969,I0027177056,AVAILABLE
MITM,57594889,I0027218022,AVAILABLE
MITM,57663467,I0027072329,AVAILABLE
MITM,57663467,I0027098113,AVAILABLE
MITM,57669619,I0027237107,AVAILABLE
MITM,57675891,I0027104998,AVAILABLE
MITM,57675944,I0027118230,AVAILABLE
MITM,57682104,I0027120431,AVAILABLE
MITM,57682104,I0027120473,AVAILABLE
MITM,57683337,I0027133905,AVAILABLE
MITS,57683337,I0029032676,AVAILABLE
MITM,57730832,I0027130290,AVAILABLE
MITS,57730937,I0029081447,AVAILABLE
MITS,57730937,I0029081455,AVAILABLE
MITM,57749766,I0027191602,AVAILABLE
MITM,57749766,I0027191652,AVAILABLE
MITS,57749766,I0029062338,AVAILABLE
MITS,57749766,I0029062346,AVAILABLE
MITM,57754240,I0027194113,AVAILABLE
MITM,57754240,I0027197496,AVAILABLE
MITM,57754240,I0027197519,AVAILABLE
MITM,57754240,I0027197527,AVAILABLE
MITS,57754240,I0029079050,AVAILABLE
MITS,57754240,I0029079068,AVAILABLE
MITM,57754399,I0027090319,AVAILABLE
MITM,57754399,I0027096674,AVAILABLE
MITS,57754399,I0029015941,AVAILABLE
MITS,57754399,I0029015959,AVAILABLE
MITM,57938890,I0027082227,AVAILABLE
MITM,57938890,I0027082243,AVAILABLE
MITM,57938890,I0027082251,AVAILABLE
MITM,57938890,I0027127174,AVAILABLE
MITM,58041764,I0027262982,AVAILABLE
MITM,58041764,I0027262990,AVAILABLE
MITM,58043115,I0027128463,AVAILABLE
MITM,58386589,I0027217408,AVAILABLE
MITS,58386589,I0029030365,AVAILABLE
MITS,58386589,I0029031109,AVAILABLE
MITM,58452107,I0027291020,AVAILABLE
MITS,58452107,I0029102170,AVAILABLE
MITM,58557044,I0027075393,AVAILABLE
MITM,58557044,I0027114066,AVAILABLE
MITM,58557044,I0027114074,AVAILABLE
MITM,58591091,I0027123837,AVAILABLE
MITM,58591091,I0027265207,AVAILABLE
MITS,58591091,I0029030307,AVAILABLE
MITS,58591091,I0029031159,AVAILABLE
MITS,58599692,I0029079610,AVAILABLE
MITM,58653924,I0027300853,AVAILABLE
MITS,58726597,I0029029754,AVAILABLE
MITM,58845723,I0027109639,AVAILABLE
MITM,58845723,I0027109647,AVAILABLE
MITM,58985822,I0027116864,AVAILABLE
MITM,58985822,I0027116898,AVAILABLE
MITM,59003594,I0027080364,AVAILABLE
MITM,59003594,I0027080372,AVAILABLE
MITS,59166985,I0029064233,AVAILABLE
MITM,59267027,I0027103138,AVAILABLE
MITM,59267027,I0027162564,AVAILABLE
MITM,59273044,I0027225605,AVAILABLE
MITM,59273044,I0027225613,AVAILABLE
MITS,59273044,I0029070519,AVAILABLE
MITM,59284335,I0027156903,AVAILABLE
MITS,59284335,I0029056727,AVAILABLE
MITS,59284335,I0029056735,AVAILABLE
MITS,59284335,I0029056743,AVAILABLE
MITS,59284335,I0029056751,AVAILABLE
MITM,59357922,I0027169710,AVAILABLE
MITM,59357922,I0027169736,AVAILABLE
MITM,59544291,I0027298608,AVAILABLE
MITM,59617135,I0027143285,AVAILABLE
MITM,59667688,I0027091292,AVAILABLE
MITM,59904388,I0027172909,AVAILABLE
MITM,60188642,I0027155313,AVAILABLE
MITM,60188642,I0027157747,AVAILABLE
MITM,60320055,I0027133882,AVAILABLE
MITS,60320055,I0029030959,AVAILABLE
MITM,60320517,I0027185643,AVAILABLE
MITM,60320517,I0027185651,AVAILABLE
MITM,60359199,I0027231313,AVAILABLE
MITS,60359691,I0029048716,AVAILABLE
MITM,60363885,I0027236753,AVAILABLE
MITM,60369801,I0027107085,AVAILABLE
MITM,60369801,I0027107108,AVAILABLE
MITM,60369801,I0027107116,AVAILABLE
MITM,60369801,I0027107132,AVAILABLE
MITM,60371411,I0027177137,AVAILABLE
MITM,60371411,I0027177200,AVAILABLE
MITM,60375562,I0027124647,AVAILABLE
MITM,60375562,I0027124663,AVAILABLE
MITM,60410167,I0027116937,AVAILABLE
MITM,60410167,I0027116945,AVAILABLE
MITM,60416356,I0027138696,AVAILABLE
MITM,60420929,I0027087942,AVAILABLE
MITM,60524209,I0027182378,AVAILABLE
MITM,60557482,I0027128340,AVAILABLE
MITM,60558708,I0027127433,AVAILABLE
MITM,60560105,I0027192399,AVAILABLE
MITM,60561358,I0027179498,AVAILABLE
MITM,60561358,I0027179503,AVAILABLE
MITS,60561358,I0029059343,AVAILABLE
MITM,60605751,I0027240613,AVAILABLE
MITM,60615713,I0027108374,AVAILABLE
MITS,60703099,I0029068821,AVAILABLE
MITM,60739974,I0027177080,AVAILABLE
MITM,60742831,I0027129053,AVAILABLE
MITS,60765806,I0029029306,AVAILABLE
MITM,60796080,I0027209065,AVAILABLE
MITM,60796080,I0027209073,AVAILABLE
MITM,60931295,I0027112098,AVAILABLE
MITM,60931295,I0027112103,AVAILABLE
MITM,61081997,I0027087950,AVAILABLE
MITM,61081997,I0027121453,AVAILABLE
MITS,61081997,I0029029445,AVAILABLE
MITM,61105575,I0027084384,AVAILABLE
MITM,61109785,I0027119341,AVAILABLE
MITM,61109785,I0027119367,AVAILABLE
MITM,61115241,I0027078040,AVAILABLE
MITM,61115241,I0027078066,AVAILABLE
MITM,61151393,I0027133989,AVAILABLE
MITM,61162140,I0027132666,AVAILABLE
MITM,61203982,I0027156995,AVAILABLE
MITM,61203982,I0027157014,AVAILABLE
MITM,61204416,I0027098024,AVAILABLE
MITM,61204416,I0027099305,AVAILABLE
MITM,61228524,I0027093812,AVAILABLE
MITM,61228524,I0027093820,AVAILABLE
MITM,61228524,I0027211711,AVAILABLE
MITM,61228524,I0027211737,AVAILABLE
MITM,61240799,I0027189346,AVAILABLE
MITM,61240799,I0027189370,AVAILABLE
MITM,61240799,I0027189396,AVAILABLE
MITM,61240799,I0027189435,AVAILABLE
MITS,61255328,I0029038054,AVAILABLE
MITM,61303381,I0027156288,AVAILABLE
MITM,61303381,I0027156301,AVAILABLE
MITS,61313458,I0029029932,AVAILABLE
MITM,61330431,I0027087918,AVAILABLE
MITS,61330431,I0029056387,AVAILABLE
MITM,61331689,I0027212864,AVAILABLE
MITM,61331689,I0027212872,AVAILABLE
MITS,61331689,I0029062817,WITHDRAWN
MITS,61331689,I0029062825,WITHDRAWN
MITM,61423947,I0027131872,AVAILABLE
MITM,61440595,I0027075034,AVAILABLE
MITM,61440595,I0027110151,AVAILABLE
MITM,61445811,I0027208637,AVAILABLE
MITM,61445811,I0027208700,AVAILABLE
MITM,61454161,I0027135884,AVAILABLE
MITS,61477793,I0029037684,AVAILABLE
MITM,61478781,I0027082073,AVAILABLE
MITM,61478781,I0027101372,AVAILABLE
MITM,61478781,I0027101568,AVAILABLE
MITM,61478781,I0027101592,AVAILABLE
MITM,61478782,I0027105017,AVAILABLE
MITM,61479550,I0027077646,AVAILABLE
MITM,61479550,I0027077654,AVAILABLE
MITM,61479550,I0027096129,AVAILABLE
MITM,61513338,I0027097549,AVAILABLE
MITM,61525430,I0027132828,AVAILABLE
MITM,61684919,I0027026140,AVAILABLE
MITS,61684919,I0029037430,AVAILABLE
MITM,61692746,I0027108308,AVAILABLE
MITM,61692746,I0027122776,AVAILABLE
MITM,61748429,I0027260419,AVAILABLE
MITM,61748429,I0027260427,AVAILABLE
MITS,61748429,I0029086269,AVAILABLE
MITS,61748429,I0029086277,AVAILABLE
MITM,61755912,I0027089693,AVAILABLE
MITM,61755912,I0027139896,AVAILABLE
MITS,61755912,I0029036002,AVAILABLE
MITS,61755912,I0029036028,AVAILABLE
MITM,61822092,I0027078498,AVAILABLE
MITM,61822092,I0027079088,AVAILABLE
MITS,61822092,I0029014026,AVAILABLE
MITS,61822092,I0029014042,AVAILABLE
MITM,61864254,I0027127530,AVAILABLE
MITS,61864254,I0029032511,AVAILABLE
MITM,61879109,I0027228831,AVAILABLE
MITM,61879109,I0027228849,AVAILABLE
MITM,62085526,I0027129621,AVAILABLE
MITM,62116812,I0027163405,AVAILABLE
MITS,62118377,I0029029411,AVAILABLE
MITM,62118456,I0027083794,AVAILABLE
MITM,62133790,I0027209560,AVAILABLE
MITM,62133790,I0027209578,AVAILABLE
MITS,62133790,I0029070179,AVAILABLE
MITS,62133790,I0029095975,AVAILABLE
MITM,62134592,I0027110389,AVAILABLE
MITM,62134592,I0027110402,AVAILABLE
MITM,62161223,I0027258836,AVAILABLE
MITM,62161223,I0027258844,AVAILABLE
MITS,62274924,I0029031573,AVAILABLE
MITS,62322023,I0029029916,AVAILABLE
MITM,62322555,I0027271127,AVAILABLE
MITM,62342187,I0027189338,AVAILABLE
MITM,62342187,I0027189362,AVAILABLE
MITS,62343946,I0029029550,AVAILABLE
MITM,62381302,I0027269918,AVAILABLE
MITM,62381392,I0027207958,AVAILABLE
MITM,62381392,I0027209861,AVAILABLE
MITM,62385155,I0027110428,AVAILABLE
MITM,62385155,I0027110452,AVAILABLE
MITM,62393112,I0027193654,AVAILABLE
MITM,62393112,I0027193719,AVAILABLE
MITM,62408729,I0027135012,AVAILABLE
MITM,62509145,I0027153183,AVAILABLE
MITM,62509145,I0027154430,AVAILABLE
MITM,62532900,I0027228881,AVAILABLE
MITM,62532900,I0027228899,AVAILABLE
MITM,62532900,I0027228904,AVAILABLE
MITM,62532900,I0027230587,AVAILABLE
MITM,62533865,I0027202990,AVAILABLE
MITM,62536537,I0027197802,AVAILABLE
MITM,62536537,I0027197810,AVAILABLE
MITM,62537021,I0027160499,AVAILABLE
MITM,62537490,I0027160520,AVAILABLE
MITM,62538651,I0027113109,AVAILABLE
MITM,62538970,I0027196173,AVAILABLE
MITM,62538970,I0027196181,AVAILABLE
MITM,62539278,I0027243768,AVAILABLE
MITM,62539278,I0027243776,AVAILABLE
MITM,62541100,I0027188201,AVAILABLE
MITM,62541888,I0027273917,AVAILABLE
MITM,62542082,I0027133701,AVAILABLE
MITS,62547123,I0027125415,AVAILABLE
MITS,62547123,I0029010381,AVAILABLE
MITS,62547123,I0029040263,AVAILABLE
MITS,62547123,I0029040271,AVAILABLE
MITS,62547123,I0029083318,AVAILABLE
MITM,62547561,I0027090856,AVAILABLE
MITM,62547561,I0027090864,AVAILABLE
MITM,62547561,I0027092010,AVAILABLE
MITM,62547561,I0027099525,AVAILABLE
MITM,62547561,I0027148544,AVAILABLE
MITM,62547895,I0027172894,AVAILABLE
MITM,62547897,I0027172941,AVAILABLE
MITM,62547898,I0027172933,AVAILABLE
MITM,62548198,I0027231389,AVAILABLE
MITM,62548288,I0027187310,AVAILABLE
MITM,62741429,I0027223069,AVAILABLE
MITM,62741429,I0027223077,AVAILABLE
MITM,62761074,I0027165415,AVAILABLE
MITM,62761074,I0027165423,AVAILABLE
MITS,62796000,I0029031434,AVAILABLE
MITM,62796030,I0027209976,AVAILABLE
MITM,62796030,I0027217880,AVAILABLE
MITS,62872549,I0029029681,AVAILABLE
MITS,62896515,I0029029568,AVAILABLE
MITS,63113500,I0029036581,WITHDRAWN
